ODS,Year,Q,Variable,Value
RKE,2016,Q3,General and Accute - Available,278
RKE,2016,Q3,General and Accute - Occupied,238
RKL,2016,Q3,General and Accute - Available,20
RKL,2016,Q3,General and Accute - Occupied,17
RP4,2016,Q3,General and Accute - Available,273
RP4,2016,Q3,General and Accute - Occupied,223
RP6,2016,Q3,General and Accute - Available,8
RP6,2016,Q3,General and Accute - Occupied,5
RPG,2016,Q3,General and Accute - Available,
RPG,2016,Q3,General and Accute - Occupied,
RPY,2016,Q3,General and Accute - Available,189
RPY,2016,Q3,General and Accute - Occupied,154
RQM,2016,Q3,General and Accute - Available,722
RQM,2016,Q3,General and Accute - Occupied,699
RQX,2016,Q3,General and Accute - Available,382
RQX,2016,Q3,General and Accute - Occupied,308
RQY,2016,Q3,General and Accute - Available,
RQY,2016,Q3,General and Accute - Occupied,
RRP,2016,Q3,General and Accute - Available,
RRP,2016,Q3,General and Accute - Occupied,
RRV,2016,Q3,General and Accute - Available,798
RRV,2016,Q3,General and Accute - Occupied,677
RT3,2016,Q3,General and Accute - Available,386
RT3,2016,Q3,General and Accute - Occupied,359
RV3,2016,Q3,General and Accute - Available,81
RV3,2016,Q3,General and Accute - Occupied,75
RVR,2016,Q3,General and Accute - Available,795
RVR,2016,Q3,General and Accute - Occupied,657
RWK,2016,Q3,General and Accute - Available,43
RWK,2016,Q3,General and Accute - Occupied,23
RYJ,2016,Q3,General and Accute - Available,1012
RYJ,2016,Q3,General and Accute - Occupied,905
RYX,2016,Q3,General and Accute - Available,117
RYX,2016,Q3,General and Accute - Occupied,112
TAF,2016,Q3,General and Accute - Available,
TAF,2016,Q3,General and Accute - Occupied,
R1C,2016,Q3,General and Accute - Available,57
R1C,2016,Q3,General and Accute - Occupied,52
R1F,2016,Q3,General and Accute - Available,257
R1F,2016,Q3,General and Accute - Occupied,244
R1J,2016,Q3,General and Accute - Available,
R1J,2016,Q3,General and Accute - Occupied,
RA2,2016,Q3,General and Accute - Available,459
RA2,2016,Q3,General and Accute - Occupied,372
RA3,2016,Q3,General and Accute - Available,265
RA3,2016,Q3,General and Accute - Occupied,265
RA4,2016,Q3,General and Accute - Available,332
RA4,2016,Q3,General and Accute - Occupied,298
RA7,2016,Q3,General and Accute - Available,727
RA7,2016,Q3,General and Accute - Occupied,692
RA9,2016,Q3,General and Accute - Available,404
RA9,2016,Q3,General and Accute - Occupied,337
RBA,2016,Q3,General and Accute - Available,467
RBA,2016,Q3,General and Accute - Occupied,387
RBD,2016,Q3,General and Accute - Available,293
RBD,2016,Q3,General and Accute - Occupied,257
RBZ,2016,Q3,General and Accute - Available,252
RBZ,2016,Q3,General and Accute - Occupied,233
RD1,2016,Q3,General and Accute - Available,638
RD1,2016,Q3,General and Accute - Occupied,596
RD3,2016,Q3,General and Accute - Available,507
RD3,2016,Q3,General and Accute - Occupied,493
