ODS,Year,Q,Variable,Value
RPA,2018,Q3,General and Accute - Available,447
RPA,2018,Q3,General and Accute - Occupied,436
RPC,2018,Q3,General and Accute - Available,66
RPC,2018,Q3,General and Accute - Occupied,39
RTH,2018,Q3,General and Accute - Available,930
RTH,2018,Q3,General and Accute - Occupied,866
RTK,2018,Q3,General and Accute - Available,482
RTK,2018,Q3,General and Accute - Occupied,423
RTP,2018,Q3,General and Accute - Available,659
RTP,2018,Q3,General and Accute - Occupied,604
RVV,2018,Q3,General and Accute - Available,994
RVV,2018,Q3,General and Accute - Occupied,933
RW1,2018,Q3,General and Accute - Available,98
RW1,2018,Q3,General and Accute - Occupied,79
RWF,2018,Q3,General and Accute - Available,697
RWF,2018,Q3,General and Accute - Occupied,666
RWX,2018,Q3,General and Accute - Available,46
RWX,2018,Q3,General and Accute - Occupied,38
RX2,2018,Q3,General and Accute - Available,
RX2,2018,Q3,General and Accute - Occupied,
RXC,2018,Q3,General and Accute - Available,707
RXC,2018,Q3,General and Accute - Occupied,624
RXH,2018,Q3,General and Accute - Available,827
RXH,2018,Q3,General and Accute - Occupied,764
RXQ,2018,Q3,General and Accute - Available,575
RXQ,2018,Q3,General and Accute - Occupied,572
RXX,2018,Q3,General and Accute - Available,
RXX,2018,Q3,General and Accute - Occupied,
RXY,2018,Q3,General and Accute - Available,
RXY,2018,Q3,General and Accute - Occupied,
RYR,2018,Q3,General and Accute - Available,952
RYR,2018,Q3,General and Accute - Occupied,868
R0A,2019,Q4,General and Accute - Available,2019
R0A,2019,Q4,General and Accute - Occupied,1835
RAE,2019,Q4,General and Accute - Available,614
RAE,2019,Q4,General and Accute - Occupied,552
RBL,2019,Q4,General and Accute - Available,765
RBL,2019,Q4,General and Accute - Occupied,711
RBN,2019,Q4,General and Accute - Available,684
RBN,2019,Q4,General and Accute - Occupied,656
RBQ,2019,Q4,General and Accute - Available,149
RBQ,2019,Q4,General and Accute - Occupied,117
RBS,2019,Q4,General and Accute - Available,217
RBS,2019,Q4,General and Accute - Occupied,172
RBT,2019,Q4,General and Accute - Available,580
RBT,2019,Q4,General and Accute - Occupied,483
RBV,2019,Q4,General and Accute - Available,167
RBV,2019,Q4,General and Accute - Occupied,155
RCB,2019,Q4,General and Accute - Available,949
RCB,2019,Q4,General and Accute - Occupied,923
RCD,2019,Q4,General and Accute - Available,299
RCD,2019,Q4,General and Accute - Occupied,270
RCF,2019,Q4,General and Accute - Available,277
RCF,2019,Q4,General and Accute - Occupied,269
RCU,2019,Q4,General and Accute - Available,138
RCU,2019,Q4,General and Accute - Occupied,102
RE9,2019,Q4,General and Accute - Available,330
RE9,2019,Q4,General and Accute - Occupied,298
REM,2019,Q4,General and Accute - Available,828
REM,2019,Q4,General and Accute - Occupied,758
REN,2019,Q4,General and Accute - Available,95
REN,2019,Q4,General and Accute - Occupied,73
REP,2019,Q4,General and Accute - Available,24
REP,2019,Q4,General and Accute - Occupied,15
RET,2019,Q4,General and Accute - Available,167
RET,2019,Q4,General and Accute - Occupied,146
RFF,2019,Q4,General and Accute - Available,392
RFF,2019,Q4,General and Accute - Occupied,356
RFR,2019,Q4,General and Accute - Available,429
RFR,2019,Q4,General and Accute - Occupied,391
RGD,2019,Q4,General and Accute - Available,
RGD,2019,Q4,General and Accute - Occupied,
RHQ,2019,Q4,General and Accute - Available,1414
RHQ,2019,Q4,General and Accute - Occupied,1363
RJL,2019,Q4,General and Accute - Available,703
RJL,2019,Q4,General and Accute - Occupied,662
RJN,2019,Q4,General and Accute - Available,325
RJN,2019,Q4,General and Accute - Occupied,305
RJR,2019,Q4,General and Accute - Available,477
RJR,2019,Q4,General and Accute - Occupied,477
RLN,2019,Q4,General and Accute - Available,727
RLN,2019,Q4,General and Accute - Occupied,630
RM3,2019,Q4,General and Accute - Available,805
RM3,2019,Q4,General and Accute - Occupied,767
RMC,2019,Q4,General and Accute - Available,593
RMC,2019,Q4,General and Accute - Occupied,518
RMP,2019,Q4,General and Accute - Available,429
RMP,2019,Q4,General and Accute - Occupied,386
RNL,2019,Q4,General and Accute - Available,534
RNL,2019,Q4,General and Accute - Occupied,497
RNN,2019,Q4,General and Accute - Available,
RNN,2019,Q4,General and Accute - Occupied,
RP5,2019,Q4,General and Accute - Available,766
RP5,2019,Q4,General and Accute - Occupied,686
RQ6,2019,Q4,General and Accute - Available,707
RQ6,2019,Q4,General and Accute - Occupied,707
RR7,2019,Q4,General and Accute - Available,468
RR7,2019,Q4,General and Accute - Occupied,458
RR8,2019,Q4,General and Accute - Available,1775
RR8,2019,Q4,General and Accute - Occupied,1662
RRF,2019,Q4,General and Accute - Available,449
RRF,2019,Q4,General and Accute - Occupied,408
RT2,2019,Q4,General and Accute - Available,
RT2,2019,Q4,General and Accute - Occupied,
RTD,2019,Q4,General and Accute - Available,1498
RTD,2019,Q4,General and Accute - Occupied,1274
RTF,2019,Q4,General and Accute - Available,863
RTF,2019,Q4,General and Accute - Occupied,728
RTR,2019,Q4,General and Accute - Available,881
RTR,2019,Q4,General and Accute - Occupied,821
RTV,2019,Q4,General and Accute - Available,
RTV,2019,Q4,General and Accute - Occupied,
RTX,2019,Q4,General and Accute - Available,665
RTX,2019,Q4,General and Accute - Occupied,554
RV9,2019,Q4,General and Accute - Available,
RV9,2019,Q4,General and Accute - Occupied,
RVW,2019,Q4,General and Accute - Available,587
RVW,2019,Q4,General and Accute - Occupied,517
RVY,2019,Q4,General and Accute - Available,413
RVY,2019,Q4,General and Accute - Occupied,368
RW4,2019,Q4,General and Accute - Available,
RW4,2019,Q4,General and Accute - Occupied,
RW5,2019,Q4,General and Accute - Available,
RW5,2019,Q4,General and Accute - Occupied,
RW6,2019,Q4,General and Accute - Available,1121
RW6,2019,Q4,General and Accute - Occupied,1010
RWA,2019,Q4,General and Accute - Available,1012
RWA,2019,Q4,General and Accute - Occupied,929
RWJ,2019,Q4,General and Accute - Available,647
RWJ,2019,Q4,General and Accute - Occupied,588
RWW,2019,Q4,General and Accute - Available,549
RWW,2019,Q4,General and Accute - Occupied,481
RWY,2019,Q4,General and Accute - Available,667
RWY,2019,Q4,General and Accute - Occupied,588
RX3,2019,Q4,General and Accute - Available,
RX3,2019,Q4,General and Accute - Occupied,
RX4,2019,Q4,General and Accute - Available,49
RX4,2019,Q4,General and Accute - Occupied,47
RXA,2019,Q4,General and Accute - Available,
RXA,2019,Q4,General and Accute - Occupied,
RXE,2019,Q4,General and Accute - Available,68
RXE,2019,Q4,General and Accute - Occupied,53
RXF,2019,Q4,General and Accute - Available,1005
RXF,2019,Q4,General and Accute - Occupied,902
RXG,2019,Q4,General and Accute - Available,28
RXG,2019,Q4,General and Accute - Occupied,22
RXL,2019,Q4,General and Accute - Available,666
RXL,2019,Q4,General and Accute - Occupied,613
RXN,2019,Q4,General and Accute - Available,763
RXN,2019,Q4,General and Accute - Occupied,732
RXP,2019,Q4,General and Accute - Available,951
RXP,2019,Q4,General and Accute - Occupied,794
RXR,2019,Q4,General and Accute - Available,895
RXR,2019,Q4,General and Accute - Occupied,842
RY6,2019,Q4,General and Accute - Available,3
RY6,2019,Q4,General and Accute - Occupied,3
TAD,2019,Q4,General and Accute - Available,
TAD,2019,Q4,General and Accute - Occupied,
TAH,2019,Q4,General and Accute - Available,
TAH,2019,Q4,General and Accute - Occupied,
R1A,2019,Q4,General and Accute - Available,37
R1A,2019,Q4,General and Accute - Occupied,34
R1L,2019,Q4,General and Accute - Available,87
R1L,2019,Q4,General and Accute - Occupied,85
RAJ,2019,Q4,General and Accute - Available,556
RAJ,2019,Q4,General and Accute - Occupied,496
RBK,2019,Q4,General and Accute - Available,481
RBK,2019,Q4,General and Accute - Occupied,438
RC1,2019,Q4,General and Accute - Available,400
RC1,2019,Q4,General and Accute - Occupied,390
RC9,2019,Q4,General and Accute - Available,644
RC9,2019,Q4,General and Accute - Occupied,595
RCX,2019,Q4,General and Accute - Available,459
RCX,2019,Q4,General and Accute - Occupied,393
RD8,2019,Q4,General and Accute - Available,495
RD8,2019,Q4,General and Accute - Occupied,473
RDD,2019,Q4,General and Accute - Available,643
RDD,2019,Q4,General and Accute - Occupied,642
RDE,2019,Q4,General and Accute - Available,1248
RDE,2019,Q4,General and Accute - Occupied,1148
RFS,2019,Q4,General and Accute - Available,530
RFS,2019,Q4,General and Accute - Occupied,466
RGM,2019,Q4,General and Accute - Available,220
RGM,2019,Q4,General and Accute - Occupied,170
RGN,2019,Q4,General and Accute - Available,822
RGN,2019,Q4,General and Accute - Occupied,715
RGP,2019,Q4,General and Accute - Available,425
RGP,2019,Q4,General and Accute - Occupied,390
RGR,2019,Q4,General and Accute - Available,441
RGR,2019,Q4,General and Accute - Occupied,373
RGT,2019,Q4,General and Accute - Available,970
RGT,2019,Q4,General and Accute - Occupied,917
RHA,2019,Q4,General and Accute - Available,101
RHA,2019,Q4,General and Accute - Occupied,83
RJC,2019,Q4,General and Accute - Available,446
RJC,2019,Q4,General and Accute - Occupied,389
RJE,2019,Q4,General and Accute - Available,1407
RJE,2019,Q4,General and Accute - Occupied,1250
RK5,2019,Q4,General and Accute - Available,613
RK5,2019,Q4,General and Accute - Occupied,553
RKB,2019,Q4,General and Accute - Available,1107
RKB,2019,Q4,General and Accute - Occupied,1099
RL1,2019,Q4,General and Accute - Available,168
RL1,2019,Q4,General and Accute - Occupied,133
RL4,2019,Q4,General and Accute - Available,823
RL4,2019,Q4,General and Accute - Occupied,776
RLQ,2019,Q4,General and Accute - Available,268
RLQ,2019,Q4,General and Accute - Occupied,247
RLT,2019,Q4,General and Accute - Available,310
RLT,2019,Q4,General and Accute - Occupied,305
RLY,2019,Q4,General and Accute - Available,
RLY,2019,Q4,General and Accute - Occupied,
RM1,2019,Q4,General and Accute - Available,896
RM1,2019,Q4,General and Accute - Occupied,863
RMY,2019,Q4,General and Accute - Available,
RMY,2019,Q4,General and Accute - Occupied,
RNA,2019,Q4,General and Accute - Available,645
RNA,2019,Q4,General and Accute - Occupied,612
RNQ,2019,Q4,General and Accute - Available,548
RNQ,2019,Q4,General and Accute - Occupied,534
RNS,2019,Q4,General and Accute - Available,794
RNS,2019,Q4,General and Accute - Occupied,699
RP1,2019,Q4,General and Accute - Available,123
RP1,2019,Q4,General and Accute - Occupied,115
RP7,2019,Q4,General and Accute - Available,
RP7,2019,Q4,General and Accute - Occupied,
RQ3,2019,Q4,General and Accute - Available,260
RQ3,2019,Q4,General and Accute - Occupied,239
RQ8,2019,Q4,General and Accute - Available,537
RQ8,2019,Q4,General and Accute - Occupied,517
RQW,2019,Q4,General and Accute - Available,422
RQW,2019,Q4,General and Accute - Occupied,382
RRE,2019,Q4,General and Accute - Available,149
RRE,2019,Q4,General and Accute - Occupied,148
RRJ,2019,Q4,General and Accute - Available,110
RRJ,2019,Q4,General and Accute - Occupied,75
RRK,2019,Q4,General and Accute - Available,2513
RRK,2019,Q4,General and Accute - Occupied,2445
RT1,2019,Q4,General and Accute - Available,68
RT1,2019,Q4,General and Accute - Occupied,62
RTG,2019,Q4,General and Accute - Available,1444
RTG,2019,Q4,General and Accute - Occupied,1322
RWD,2019,Q4,General and Accute - Available,1177
RWD,2019,Q4,General and Accute - Occupied,1137
RWE,2019,Q4,General and Accute - Available,1576
RWE,2019,Q4,General and Accute - Occupied,1443
RWG,2019,Q4,General and Accute - Available,697
RWG,2019,Q4,General and Accute - Occupied,620
RWH,2019,Q4,General and Accute - Available,563
RWH,2019,Q4,General and Accute - Occupied,532
RWP,2019,Q4,General and Accute - Available,766
RWP,2019,Q4,General and Accute - Occupied,722
RWR,2019,Q4,General and Accute - Available,
RWR,2019,Q4,General and Accute - Occupied,
RX1,2019,Q4,General and Accute - Available,1543
RX1,2019,Q4,General and Accute - Occupied,1384
RXK,2019,Q4,General and Accute - Available,645
RXK,2019,Q4,General and Accute - Occupied,563
RXM,2019,Q4,General and Accute - Available,
RXM,2019,Q4,General and Accute - Occupied,
RXT,2019,Q4,General and Accute - Available,
RXT,2019,Q4,General and Accute - Occupied,
RXW,2019,Q4,General and Accute - Available,713
RXW,2019,Q4,General and Accute - Occupied,668
RY3,2019,Q4,General and Accute - Available,74
RY3,2019,Q4,General and Accute - Occupied,65
RY5,2019,Q4,General and Accute - Available,16
RY5,2019,Q4,General and Accute - Occupied,14
RY8,2019,Q4,General and Accute - Available,
RY8,2019,Q4,General and Accute - Occupied,
RYG,2019,Q4,General and Accute - Available,
RYG,2019,Q4,General and Accute - Occupied,
RYK,2019,Q4,General and Accute - Available,
RYK,2019,Q4,General and Accute - Occupied,
RYV,2019,Q4,General and Accute - Available,35
RYV,2019,Q4,General and Accute - Occupied,10
RYW,2019,Q4,General and Accute - Available,224
RYW,2019,Q4,General and Accute - Occupied,196
TAJ,2019,Q4,General and Accute - Available,
TAJ,2019,Q4,General and Accute - Occupied,
R1H,2019,Q4,General and Accute - Available,1639
R1H,2019,Q4,General and Accute - Occupied,1605
R1K,2019,Q4,General and Accute - Available,1231
R1K,2019,Q4,General and Accute - Occupied,1156
RAL,2019,Q4,General and Accute - Available,1014
RAL,2019,Q4,General and Accute - Occupied,1007
RAN,2019,Q4,General and Accute - Available,189
RAN,2019,Q4,General and Accute - Occupied,111
RAP,2019,Q4,General and Accute - Available,475
RAP,2019,Q4,General and Accute - Occupied,435
RAS,2019,Q4,General and Accute - Available,420
RAS,2019,Q4,General and Accute - Occupied,396
RAT,2019,Q4,General and Accute - Available,150
RAT,2019,Q4,General and Accute - Occupied,138
RAX,2019,Q4,General and Accute - Available,362
RAX,2019,Q4,General and Accute - Occupied,345
RF4,2019,Q4,General and Accute - Available,912
RF4,2019,Q4,General and Accute - Occupied,802
RJ1,2019,Q4,General and Accute - Available,1040
RJ1,2019,Q4,General and Accute - Occupied,872
RJ2,2019,Q4,General and Accute - Available,913
RJ2,2019,Q4,General and Accute - Occupied,877
RJ6,2019,Q4,General and Accute - Available,477
RJ6,2019,Q4,General and Accute - Occupied,450
RJ7,2019,Q4,General and Accute - Available,864
RJ7,2019,Q4,General and Accute - Occupied,809
RJZ,2019,Q4,General and Accute - Available,1346
RJZ,2019,Q4,General and Accute - Occupied,1267
RKE,2019,Q4,General and Accute - Available,296
RKE,2019,Q4,General and Accute - Occupied,255
RKL,2019,Q4,General and Accute - Available,20
RKL,2019,Q4,General and Accute - Occupied,12
RP4,2019,Q4,General and Accute - Available,281
RP4,2019,Q4,General and Accute - Occupied,221
RP6,2019,Q4,General and Accute - Available,5
RP6,2019,Q4,General and Accute - Occupied,4
RPG,2019,Q4,General and Accute - Available,
RPG,2019,Q4,General and Accute - Occupied,
RPY,2019,Q4,General and Accute - Available,192
RPY,2019,Q4,General and Accute - Occupied,159
RQM,2019,Q4,General and Accute - Available,753
RQM,2019,Q4,General and Accute - Occupied,711
RQX,2019,Q4,General and Accute - Available,293
RQX,2019,Q4,General and Accute - Occupied,231
RQY,2019,Q4,General and Accute - Available,
RQY,2019,Q4,General and Accute - Occupied,
RRP,2019,Q4,General and Accute - Available,
RRP,2019,Q4,General and Accute - Occupied,
RRV,2019,Q4,General and Accute - Available,819
RRV,2019,Q4,General and Accute - Occupied,641
RT3,2019,Q4,General and Accute - Available,400
RT3,2019,Q4,General and Accute - Occupied,317
RV3,2019,Q4,General and Accute - Available,73
RV3,2019,Q4,General and Accute - Occupied,72
RVR,2019,Q4,General and Accute - Available,792
RVR,2019,Q4,General and Accute - Occupied,677
RWK,2019,Q4,General and Accute - Available,75
RWK,2019,Q4,General and Accute - Occupied,65
RYJ,2019,Q4,General and Accute - Available,1045
RYJ,2019,Q4,General and Accute - Occupied,920
RYX,2019,Q4,General and Accute - Available,
RYX,2019,Q4,General and Accute - Occupied,
TAF,2019,Q4,General and Accute - Available,
TAF,2019,Q4,General and Accute - Occupied,
R1J,2019,Q4,General and Accute - Available,
R1J,2019,Q4,General and Accute - Occupied,
RA3,2019,Q4,General and Accute - Available,267
RA3,2019,Q4,General and Accute - Occupied,264
RA4,2019,Q4,General and Accute - Available,337
RA4,2019,Q4,General and Accute - Occupied,302
RA7,2019,Q4,General and Accute - Available,749
RA7,2019,Q4,General and Accute - Occupied,698
RA9,2019,Q4,General and Accute - Available,357
RA9,2019,Q4,General and Accute - Occupied,319
RBA,2019,Q4,General and Accute - Available,573
RBA,2019,Q4,General and Accute - Occupied,519
RBD,2019,Q4,General and Accute - Available,292
RBD,2019,Q4,General and Accute - Occupied,270
RBZ,2019,Q4,General and Accute - Available,280
RBZ,2019,Q4,General and Accute - Occupied,218
RD1,2019,Q4,General and Accute - Available,628
RD1,2019,Q4,General and Accute - Occupied,593
RD3,2019,Q4,General and Accute - Available,500
RD3,2019,Q4,General and Accute - Occupied,487
RDY,2019,Q4,General and Accute - Available,
RDY,2019,Q4,General and Accute - Occupied,
RDZ,2019,Q4,General and Accute - Available,609
RDZ,2019,Q4,General and Accute - Occupied,554
REF,2019,Q4,General and Accute - Available,703
REF,2019,Q4,General and Accute - Occupied,624
RH5,2019,Q4,General and Accute - Available,212
RH5,2019,Q4,General and Accute - Occupied,189
RH8,2019,Q4,General and Accute - Available,788
RH8,2019,Q4,General and Accute - Occupied,700
RJ8,2019,Q4,General and Accute - Available,113
RJ8,2019,Q4,General and Accute - Occupied,110
RK9,2019,Q4,General and Accute - Available,875
RK9,2019,Q4,General and Accute - Occupied,816
RN3,2019,Q4,General and Accute - Available,588
RN3,2019,Q4,General and Accute - Occupied,563
RNZ,2019,Q4,General and Accute - Available,473
RNZ,2019,Q4,General and Accute - Occupied,409
RTE,2019,Q4,General and Accute - Available,938
RTE,2019,Q4,General and Accute - Occupied,882
RTQ,2019,Q4,General and Accute - Available,
RTQ,2019,Q4,General and Accute - Occupied,
RVJ,2019,Q4,General and Accute - Available,862
RVJ,2019,Q4,General and Accute - Occupied,829
RVN,2019,Q4,General and Accute - Available,
RVN,2019,Q4,General and Accute - Occupied,
RWV,2019,Q4,General and Accute - Available,
RWV,2019,Q4,General and Accute - Occupied,
R1C,2019,Q4,General and Accute - Available,73
R1C,2019,Q4,General and Accute - Occupied,69
R1F,2019,Q4,General and Accute - Available,253
R1F,2019,Q4,General and Accute - Occupied,232
RA2,2019,Q4,General and Accute - Available,448
RA2,2019,Q4,General and Accute - Occupied,399
RDR,2019,Q4,General and Accute - Available,
RDR,2019,Q4,General and Accute - Occupied,
RDU,2019,Q4,General and Accute - Available,1320
RDU,2019,Q4,General and Accute - Occupied,1230
RHM,2019,Q4,General and Accute - Available,1124
RHM,2019,Q4,General and Accute - Occupied,1017
RHU,2019,Q4,General and Accute - Available,990
RHU,2019,Q4,General and Accute - Occupied,982
RHW,2019,Q4,General and Accute - Available,625
RHW,2019,Q4,General and Accute - Occupied,536
RN5,2019,Q4,General and Accute - Available,750
RN5,2019,Q4,General and Accute - Occupied,688
RN7,2019,Q4,General and Accute - Available,533
RN7,2019,Q4,General and Accute - Occupied,501
RNU,2019,Q4,General and Accute - Available,144
RNU,2019,Q4,General and Accute - Occupied,137
RPA,2019,Q4,General and Accute - Available,467
RPA,2019,Q4,General and Accute - Occupied,450
RPC,2019,Q4,General and Accute - Available,65
RPC,2019,Q4,General and Accute - Occupied,34
RTH,2019,Q4,General and Accute - Available,944
RTH,2019,Q4,General and Accute - Occupied,905
RTK,2019,Q4,General and Accute - Available,514
RTK,2019,Q4,General and Accute - Occupied,452
RTP,2019,Q4,General and Accute - Available,683
RTP,2019,Q4,General and Accute - Occupied,644
RVV,2019,Q4,General and Accute - Available,1009
RVV,2019,Q4,General and Accute - Occupied,941
RW1,2019,Q4,General and Accute - Available,98
RW1,2019,Q4,General and Accute - Occupied,85
RWF,2019,Q4,General and Accute - Available,732
RWF,2019,Q4,General and Accute - Occupied,700
RWX,2019,Q4,General and Accute - Available,46
RWX,2019,Q4,General and Accute - Occupied,38
RX2,2019,Q4,General and Accute - Available,
RX2,2019,Q4,General and Accute - Occupied,
RXC,2019,Q4,General and Accute - Available,724
RXC,2019,Q4,General and Accute - Occupied,662
RXH,2019,Q4,General and Accute - Available,852
RXH,2019,Q4,General and Accute - Occupied,800
RXQ,2019,Q4,General and Accute - Available,584
RXQ,2019,Q4,General and Accute - Occupied,550
RXX,2019,Q4,General and Accute - Available,
RXX,2019,Q4,General and Accute - Occupied,
RXY,2019,Q4,General and Accute - Available,
RXY,2019,Q4,General and Accute - Occupied,
RYR,2019,Q4,General and Accute - Available,952
RYR,2019,Q4,General and Accute - Occupied,907
