ODS,Year,Q,Variable,Value
RC9,2017,Q2,General and Accute - Occupied,554
RCX,2017,Q2,General and Accute - Available,451
RCX,2017,Q2,General and Accute - Occupied,405
RD8,2017,Q2,General and Accute - Available,432
RD8,2017,Q2,General and Accute - Occupied,427
RDD,2017,Q2,General and Accute - Available,650
RDD,2017,Q2,General and Accute - Occupied,630
RDE,2017,Q2,General and Accute - Available,561
RDE,2017,Q2,General and Accute - Occupied,510
RFS,2017,Q2,General and Accute - Available,480
RFS,2017,Q2,General and Accute - Occupied,426
RGM,2017,Q2,General and Accute - Available,228
RGM,2017,Q2,General and Accute - Occupied,170
RGN,2017,Q2,General and Accute - Available,766
RGN,2017,Q2,General and Accute - Occupied,641
RGP,2017,Q2,General and Accute - Available,431
RGP,2017,Q2,General and Accute - Occupied,354
RGQ,2017,Q2,General and Accute - Available,570
RGQ,2017,Q2,General and Accute - Occupied,540
RGR,2017,Q2,General and Accute - Available,440
RGR,2017,Q2,General and Accute - Occupied,343
RGT,2017,Q2,General and Accute - Available,930
RGT,2017,Q2,General and Accute - Occupied,842
RHA,2017,Q2,General and Accute - Available,94
RHA,2017,Q2,General and Accute - Occupied,78
RJC,2017,Q2,General and Accute - Available,454
RJC,2017,Q2,General and Accute - Occupied,385
RJE,2017,Q2,General and Accute - Available,1292
RJE,2017,Q2,General and Accute - Occupied,1178
RJF,2017,Q2,General and Accute - Available,371
RJF,2017,Q2,General and Accute - Occupied,319
RK5,2017,Q2,General and Accute - Available,570
RK5,2017,Q2,General and Accute - Occupied,476
RKB,2017,Q2,General and Accute - Available,1076
RKB,2017,Q2,General and Accute - Occupied,1035
RL1,2017,Q2,General and Accute - Available,156
RL1,2017,Q2,General and Accute - Occupied,116
RL4,2017,Q2,General and Accute - Available,808
RL4,2017,Q2,General and Accute - Occupied,731
RLQ,2017,Q2,General and Accute - Available,263
RLQ,2017,Q2,General and Accute - Occupied,231
RLT,2017,Q2,General and Accute - Available,294
RLT,2017,Q2,General and Accute - Occupied,269
RLY,2017,Q2,General and Accute - Available,
RLY,2017,Q2,General and Accute - Occupied,
RM1,2017,Q2,General and Accute - Available,890
RM1,2017,Q2,General and Accute - Occupied,802
RMY,2017,Q2,General and Accute - Available,
RMY,2017,Q2,General and Accute - Occupied,
RNA,2017,Q2,General and Accute - Available,689
RNA,2017,Q2,General and Accute - Occupied,629
RNQ,2017,Q2,General and Accute - Available,590
RNQ,2017,Q2,General and Accute - Occupied,583
RNS,2017,Q2,General and Accute - Available,730
RNS,2017,Q2,General and Accute - Occupied,677
RP1,2017,Q2,General and Accute - Available,122
RP1,2017,Q2,General and Accute - Occupied,108
RP7,2017,Q2,General and Accute - Available,
RP7,2017,Q2,General and Accute - Occupied,
RQ3,2017,Q2,General and Accute - Available,261
RQ3,2017,Q2,General and Accute - Occupied,225
RQ8,2017,Q2,General and Accute - Available,505
RQ8,2017,Q2,General and Accute - Occupied,485
RQW,2017,Q2,General and Accute - Available,483
RQW,2017,Q2,General and Accute - Occupied,449
RR1,2017,Q2,General and Accute - Available,1403
RR1,2017,Q2,General and Accute - Occupied,1314
RRE,2017,Q2,General and Accute - Available,
RRE,2017,Q2,General and Accute - Occupied,
RRJ,2017,Q2,General and Accute - Available,107
RRJ,2017,Q2,General and Accute - Occupied,75
RRK,2017,Q2,General and Accute - Available,1063
RRK,2017,Q2,General and Accute - Occupied,1036
RT1,2017,Q2,General and Accute - Available,67
RT1,2017,Q2,General and Accute - Occupied,61
RTG,2017,Q2,General and Accute - Available,974
RTG,2017,Q2,General and Accute - Occupied,845
RWD,2017,Q2,General and Accute - Available,1032
RWD,2017,Q2,General and Accute - Occupied,1025
RWE,2017,Q2,General and Accute - Available,1510
RWE,2017,Q2,General and Accute - Occupied,1285
RWG,2017,Q2,General and Accute - Available,674
RWG,2017,Q2,General and Accute - Occupied,612
RWH,2017,Q2,General and Accute - Available,577
RWH,2017,Q2,General and Accute - Occupied,571
RWP,2017,Q2,General and Accute - Available,735
RWP,2017,Q2,General and Accute - Occupied,653
RX1,2017,Q2,General and Accute - Available,1459
RX1,2017,Q2,General and Accute - Occupied,1255
RXK,2017,Q2,General and Accute - Available,632
RXK,2017,Q2,General and Accute - Occupied,542
RXM,2017,Q2,General and Accute - Available,
RXM,2017,Q2,General and Accute - Occupied,
RXT,2017,Q2,General and Accute - Available,
RXT,2017,Q2,General and Accute - Occupied,
RXW,2017,Q2,General and Accute - Available,707
RXW,2017,Q2,General and Accute - Occupied,642
RY3,2017,Q2,General and Accute - Available,74
RY3,2017,Q2,General and Accute - Occupied,65
RY5,2017,Q2,General and Accute - Available,22
RY5,2017,Q2,General and Accute - Occupied,14
RY8,2017,Q2,General and Accute - Available,
RY8,2017,Q2,General and Accute - Occupied,
RYG,2017,Q2,General and Accute - Available,
RYG,2017,Q2,General and Accute - Occupied,
RYK,2017,Q2,General and Accute - Available,
RYK,2017,Q2,General and Accute - Occupied,
RYV,2017,Q2,General and Accute - Available,35
RYV,2017,Q2,General and Accute - Occupied,13
RYW,2017,Q2,General and Accute - Available,193
RYW,2017,Q2,General and Accute - Occupied,172
TAJ,2017,Q2,General and Accute - Available,
TAJ,2017,Q2,General and Accute - Occupied,
R1H,2017,Q2,General and Accute - Available,1565
R1H,2017,Q2,General and Accute - Occupied,1453
R1K,2017,Q2,General and Accute - Available,1221
R1K,2017,Q2,General and Accute - Occupied,1098
RAL,2017,Q2,General and Accute - Available,898
RAL,2017,Q2,General and Accute - Occupied,844
RAN,2017,Q2,General and Accute - Available,169
RAN,2017,Q2,General and Accute - Occupied,113
RAP,2017,Q2,General and Accute - Available,458
RAP,2017,Q2,General and Accute - Occupied,417
RAS,2017,Q2,General and Accute - Available,414
RAS,2017,Q2,General and Accute - Occupied,384
RAT,2017,Q2,General and Accute - Available,145
RAT,2017,Q2,General and Accute - Occupied,125
RAX,2017,Q2,General and Accute - Available,375
RAX,2017,Q2,General and Accute - Occupied,339
RF4,2017,Q2,General and Accute - Available,911
RF4,2017,Q2,General and Accute - Occupied,800
RJ1,2017,Q2,General and Accute - Available,1007
RJ1,2017,Q2,General and Accute - Occupied,841
RJ2,2017,Q2,General and Accute - Available,888
RJ2,2017,Q2,General and Accute - Occupied,808
RJ6,2017,Q2,General and Accute - Available,476
RJ6,2017,Q2,General and Accute - Occupied,452
RJ7,2017,Q2,General and Accute - Available,911
RJ7,2017,Q2,General and Accute - Occupied,840
RJZ,2017,Q2,General and Accute - Available,1303
RJZ,2017,Q2,General and Accute - Occupied,1212
RKE,2017,Q2,General and Accute - Available,268
RKE,2017,Q2,General and Accute - Occupied,227
RKL,2017,Q2,General and Accute - Available,20
RKL,2017,Q2,General and Accute - Occupied,17
RP4,2017,Q2,General and Accute - Available,279
RP4,2017,Q2,General and Accute - Occupied,234
RP6,2017,Q2,General and Accute - Available,8
RP6,2017,Q2,General and Accute - Occupied,5
RPG,2017,Q2,General and Accute - Available,
RPG,2017,Q2,General and Accute - Occupied,
RPY,2017,Q2,General and Accute - Available,186
RPY,2017,Q2,General and Accute - Occupied,158
RQM,2017,Q2,General and Accute - Available,725
RQM,2017,Q2,General and Accute - Occupied,669
RQX,2017,Q2,General and Accute - Available,320
RQX,2017,Q2,General and Accute - Occupied,255
RQY,2017,Q2,General and Accute - Available,
RQY,2017,Q2,General and Accute - Occupied,
RRP,2017,Q2,General and Accute - Available,
RRP,2017,Q2,General and Accute - Occupied,
RRV,2017,Q2,General and Accute - Available,804
RRV,2017,Q2,General and Accute - Occupied,649
RT3,2017,Q2,General and Accute - Available,382
RT3,2017,Q2,General and Accute - Occupied,346
RV3,2017,Q2,General and Accute - Available,82
RV3,2017,Q2,General and Accute - Occupied,75
RVR,2017,Q2,General and Accute - Available,790
RVR,2017,Q2,General and Accute - Occupied,649
RWK,2017,Q2,General and Accute - Available,32
RWK,2017,Q2,General and Accute - Occupied,20
RYJ,2017,Q2,General and Accute - Available,1002
RYJ,2017,Q2,General and Accute - Occupied,830
RYX,2017,Q2,General and Accute - Available,13
RYX,2017,Q2,General and Accute - Occupied,10
TAF,2017,Q2,General and Accute - Available,
TAF,2017,Q2,General and Accute - Occupied,
R1C,2017,Q2,General and Accute - Available,73
R1C,2017,Q2,General and Accute - Occupied,66
R1F,2017,Q2,General and Accute - Available,233
R1F,2017,Q2,General and Accute - Occupied,225
R1J,2017,Q2,General and Accute - Available,
R1J,2017,Q2,General and Accute - Occupied,
RA2,2017,Q2,General and Accute - Available,423
RA2,2017,Q2,General and Accute - Occupied,360
RA3,2017,Q2,General and Accute - Available,250
RA3,2017,Q2,General and Accute - Occupied,242
RA4,2017,Q2,General and Accute - Available,328
RA4,2017,Q2,General and Accute - Occupied,284
RA7,2017,Q2,General and Accute - Available,734
RA7,2017,Q2,General and Accute - Occupied,670
RA9,2017,Q2,General and Accute - Available,356
RA9,2017,Q2,General and Accute - Occupied,302
RBA,2017,Q2,General and Accute - Available,443
RBA,2017,Q2,General and Accute - Occupied,390
RBD,2017,Q2,General and Accute - Available,290
RBD,2017,Q2,General and Accute - Occupied,247
RBZ,2017,Q2,General and Accute - Available,264
RBZ,2017,Q2,General and Accute - Occupied,220
RD1,2017,Q2,General and Accute - Available,629
RD1,2017,Q2,General and Accute - Occupied,567
RD3,2017,Q2,General and Accute - Available,478
RD3,2017,Q2,General and Accute - Occupied,427
RDR,2017,Q2,General and Accute - Available,
RDR,2017,Q2,General and Accute - Occupied,
RDU,2017,Q2,General and Accute - Available,1289
RDU,2017,Q2,General and Accute - Occupied,1183
RDY,2017,Q2,General and Accute - Available,
RDY,2017,Q2,General and Accute - Occupied,
RDZ,2017,Q2,General and Accute - Available,551
RDZ,2017,Q2,General and Accute - Occupied,516
REF,2017,Q2,General and Accute - Available,698
REF,2017,Q2,General and Accute - Occupied,604
RH5,2017,Q2,General and Accute - Available,222
RH5,2017,Q2,General and Accute - Occupied,195
RH8,2017,Q2,General and Accute - Available,845
RH8,2017,Q2,General and Accute - Occupied,706
RHM,2017,Q2,General and Accute - Available,1077
RHM,2017,Q2,General and Accute - Occupied,980
RHU,2017,Q2,General and Accute - Available,990
RHU,2017,Q2,General and Accute - Occupied,941
RHW,2017,Q2,General and Accute - Available,621
RHW,2017,Q2,General and Accute - Occupied,517
RJ8,2017,Q2,General and Accute - Available,111
RJ8,2017,Q2,General and Accute - Occupied,105
RK9,2017,Q2,General and Accute - Available,850
RK9,2017,Q2,General and Accute - Occupied,776
RN3,2017,Q2,General and Accute - Available,561
RN3,2017,Q2,General and Accute - Occupied,522
RN5,2017,Q2,General and Accute - Available,774
RN5,2017,Q2,General and Accute - Occupied,661
RN7,2017,Q2,General and Accute - Available,514
RN7,2017,Q2,General and Accute - Occupied,463
RNU,2017,Q2,General and Accute - Available,146
RNU,2017,Q2,General and Accute - Occupied,141
RNZ,2017,Q2,General and Accute - Available,467
RNZ,2017,Q2,General and Accute - Occupied,401
RPA,2017,Q2,General and Accute - Available,476
RPA,2017,Q2,General and Accute - Occupied,448
RPC,2017,Q2,General and Accute - Available,65
RPC,2017,Q2,General and Accute - Occupied,40
RTE,2017,Q2,General and Accute - Available,936
RTE,2017,Q2,General and Accute - Occupied,828
RTH,2017,Q2,General and Accute - Available,1046
RTH,2017,Q2,General and Accute - Occupied,954
RTK,2017,Q2,General and Accute - Available,457
RTK,2017,Q2,General and Accute - Occupied,418
RTP,2017,Q2,General and Accute - Available,655
RTP,2017,Q2,General and Accute - Occupied,590
RTQ,2017,Q2,General and Accute - Available,
RTQ,2017,Q2,General and Accute - Occupied,
RVJ,2017,Q2,General and Accute - Available,873
RVJ,2017,Q2,General and Accute - Occupied,838
RVN,2017,Q2,General and Accute - Available,
RVN,2017,Q2,General and Accute - Occupied,
RVV,2017,Q2,General and Accute - Available,1004
RVV,2017,Q2,General and Accute - Occupied,866
RW1,2017,Q2,General and Accute - Available,63
RW1,2017,Q2,General and Accute - Occupied,57
RWF,2017,Q2,General and Accute - Available,753
RWF,2017,Q2,General and Accute - Occupied,690
RWV,2017,Q2,General and Accute - Available,
RWV,2017,Q2,General and Accute - Occupied,
RWX,2017,Q2,General and Accute - Available,46
RWX,2017,Q2,General and Accute - Occupied,38
RX2,2017,Q2,General and Accute - Available,
RX2,2017,Q2,General and Accute - Occupied,
RXC,2017,Q2,General and Accute - Available,731
RXC,2017,Q2,General and Accute - Occupied,656
RXH,2017,Q2,General and Accute - Available,788
RXH,2017,Q2,General and Accute - Occupied,741
RXQ,2017,Q2,General and Accute - Available,687
RXQ,2017,Q2,General and Accute - Occupied,634
RXX,2017,Q2,General and Accute - Available,
RXX,2017,Q2,General and Accute - Occupied,
RXY,2017,Q2,General and Accute - Available,
RXY,2017,Q2,General and Accute - Occupied,
RYR,2017,Q2,General and Accute - Available,903
RYR,2017,Q2,General and Accute - Occupied,864
 R0A ,2017,Q3,General and Accute - Available,1872
 R0A ,2017,Q3,General and Accute - Occupied,1697
 RAE ,2017,Q3,General and Accute - Available,805
 RAE ,2017,Q3,General and Accute - Occupied,715
 RBL ,2017,Q3,General and Accute - Available,746
 RBL ,2017,Q3,General and Accute - Occupied,677
 RBN ,2017,Q3,General and Accute - Available,669
 RBN ,2017,Q3,General and Accute - Occupied,637
 RBQ ,2017,Q3,General and Accute - Available,155
 RBQ ,2017,Q3,General and Accute - Occupied,128
 RBS ,2017,Q3,General and Accute - Available,229
 RBS ,2017,Q3,General and Accute - Occupied,187
 RBT ,2017,Q3,General and Accute - Available,519
 RBT ,2017,Q3,General and Accute - Occupied,445
 RBV ,2017,Q3,General and Accute - Available,174
 RBV ,2017,Q3,General and Accute - Occupied,152
 RCB ,2017,Q3,General and Accute - Available,987
 RCB ,2017,Q3,General and Accute - Occupied,880
 RCD ,2017,Q3,General and Accute - Available,299
 RCD ,2017,Q3,General and Accute - Occupied,268
 RCF ,2017,Q3,General and Accute - Available,347
 RCF ,2017,Q3,General and Accute - Occupied,302
 RCU ,2017,Q3,General and Accute - Available,139
 RCU ,2017,Q3,General and Accute - Occupied,99
 RE9 ,2017,Q3,General and Accute - Available,307
 RE9 ,2017,Q3,General and Accute - Occupied,272
 REM ,2017,Q3,General and Accute - Available,751
 REM ,2017,Q3,General and Accute - Occupied,707
 REN ,2017,Q3,General and Accute - Available,104
 REN ,2017,Q3,General and Accute - Occupied,69
 REP ,2017,Q3,General and Accute - Available,24
 REP ,2017,Q3,General and Accute - Occupied,17
 RET ,2017,Q3,General and Accute - Available,171
 RET ,2017,Q3,General and Accute - Occupied,146
 RFF ,2017,Q3,General and Accute - Available,351
 RFF ,2017,Q3,General and Accute - Occupied,345
 RFR ,2017,Q3,General and Accute - Available,437
 RFR ,2017,Q3,General and Accute - Occupied,403
 RGD ,2017,Q3,General and Accute - Available,
 RGD ,2017,Q3,General and Accute - Occupied,
 RHQ ,2017,Q3,General and Accute - Available,1497
 RHQ ,2017,Q3,General and Accute - Occupied,1429
 RJL ,2017,Q3,General and Accute - Available,723
 RJL ,2017,Q3,General and Accute - Occupied,618
 RJN ,2017,Q3,General and Accute - Available,310
 RJN ,2017,Q3,General and Accute - Occupied,285
 RJR ,2017,Q3,General and Accute - Available,508
 RJR ,2017,Q3,General and Accute - Occupied,498
 RLN ,2017,Q3,General and Accute - Available,724
 RLN ,2017,Q3,General and Accute - Occupied,590
 RM3 ,2017,Q3,General and Accute - Available,774
 RM3 ,2017,Q3,General and Accute - Occupied,712
 RMC ,2017,Q3,General and Accute - Available,596
 RMC ,2017,Q3,General and Accute - Occupied,527
 RMP ,2017,Q3,General and Accute - Available,422
 RMP ,2017,Q3,General and Accute - Occupied,390
 RNL ,2017,Q3,General and Accute - Available,526
 RNL ,2017,Q3,General and Accute - Occupied,474
 RNN ,2017,Q3,General and Accute - Available,
 RNN ,2017,Q3,General and Accute - Occupied,
 RP5 ,2017,Q3,General and Accute - Available,752
 RP5 ,2017,Q3,General and Accute - Occupied,665
 RQ6 ,2017,Q3,General and Accute - Available,767
 RQ6 ,2017,Q3,General and Accute - Occupied,699
 RR7 ,2017,Q3,General and Accute - Available,463
 RR7 ,2017,Q3,General and Accute - Occupied,448
 RR8 ,2017,Q3,General and Accute - Available,1726
 RR8 ,2017,Q3,General and Accute - Occupied,1621
 RRF ,2017,Q3,General and Accute - Available,454
 RRF ,2017,Q3,General and Accute - Occupied,395
 RT2 ,2017,Q3,General and Accute - Available,
 RT2 ,2017,Q3,General and Accute - Occupied,
 RTD ,2017,Q3,General and Accute - Available,1469
 RTD ,2017,Q3,General and Accute - Occupied,1250
 RTF ,2017,Q3,General and Accute - Available,875
 RTF ,2017,Q3,General and Accute - Occupied,718
 RTR ,2017,Q3,General and Accute - Available,895
 RTR ,2017,Q3,General and Accute - Occupied,779
 RTV ,2017,Q3,General and Accute - Available,
 RTV ,2017,Q3,General and Accute - Occupied,
 RTX ,2017,Q3,General and Accute - Available,615
 RTX ,2017,Q3,General and Accute - Occupied,547
 RV9 ,2017,Q3,General and Accute - Available,
 RV9 ,2017,Q3,General and Accute - Occupied,
 RVW ,2017,Q3,General and Accute - Available,613
 RVW ,2017,Q3,General and Accute - Occupied,525
 RVY ,2017,Q3,General and Accute - Available,441
 RVY ,2017,Q3,General and Accute - Occupied,388
 RW4 ,2017,Q3,General and Accute - Available,
 RW4 ,2017,Q3,General and Accute - Occupied,
 RW5 ,2017,Q3,General and Accute - Available,
 RW5 ,2017,Q3,General and Accute - Occupied,
 RW6 ,2017,Q3,General and Accute - Available,1084
 RW6 ,2017,Q3,General and Accute - Occupied,974
 RWA ,2017,Q3,General and Accute - Available,945
 RWA ,2017,Q3,General and Accute - Occupied,886
 RWJ ,2017,Q3,General and Accute - Available,651
 RWJ ,2017,Q3,General and Accute - Occupied,587
 RWW ,2017,Q3,General and Accute - Available,543
 RWW ,2017,Q3,General and Accute - Occupied,481
 RWY ,2017,Q3,General and Accute - Available,696
 RWY ,2017,Q3,General and Accute - Occupied,640
 RX3 ,2017,Q3,General and Accute - Available,
 RX3 ,2017,Q3,General and Accute - Occupied,
 RX4 ,2017,Q3,General and Accute - Available,49
 RX4 ,2017,Q3,General and Accute - Occupied,46
 RXA ,2017,Q3,General and Accute - Available,
 RXA ,2017,Q3,General and Accute - Occupied,
 RXE ,2017,Q3,General and Accute - Available,62
 RXE ,2017,Q3,General and Accute - Occupied,48
 RXF ,2017,Q3,General and Accute - Available,969
 RXF ,2017,Q3,General and Accute - Occupied,890
 RXG ,2017,Q3,General and Accute - Available,76
 RXG ,2017,Q3,General and Accute - Occupied,42
 RXL ,2017,Q3,General and Accute - Available,636
 RXL ,2017,Q3,General and Accute - Occupied,624
 RXN ,2017,Q3,General and Accute - Available,815
 RXN ,2017,Q3,General and Accute - Occupied,767
 RXP ,2017,Q3,General and Accute - Available,902
 RXP ,2017,Q3,General and Accute - Occupied,743
 RXR ,2017,Q3,General and Accute - Available,904
 RXR ,2017,Q3,General and Accute - Occupied,821
 RY6 ,2017,Q3,General and Accute - Available,25
 RY6 ,2017,Q3,General and Accute - Occupied,24
 TAD ,2017,Q3,General and Accute - Available,
 TAD ,2017,Q3,General and Accute - Occupied,
 TAH ,2017,Q3,General and Accute - Available,
 TAH ,2017,Q3,General and Accute - Occupied,
 R1A ,2017,Q3,General and Accute - Available,38
 R1A ,2017,Q3,General and Accute - Occupied,34
 R1E ,2017,Q3,General and Accute - Available,119
 R1E ,2017,Q3,General and Accute - Occupied,106
 R1L ,2017,Q3,General and Accute - Available,85
 R1L ,2017,Q3,General and Accute - Occupied,78
 RAJ ,2017,Q3,General and Accute - Available,545
 RAJ ,2017,Q3,General and Accute - Occupied,485
 RBK ,2017,Q3,General and Accute - Available,454
 RBK ,2017,Q3,General and Accute - Occupied,413
 RC1 ,2017,Q3,General and Accute - Available,380
 RC1 ,2017,Q3,General and Accute - Occupied,377
 RC9 ,2017,Q3,General and Accute - Available,640
 RC9 ,2017,Q3,General and Accute - Occupied,591
 RCX ,2017,Q3,General and Accute - Available,453
 RCX ,2017,Q3,General and Accute - Occupied,393
 RD8 ,2017,Q3,General and Accute - Available,432
 RD8 ,2017,Q3,General and Accute - Occupied,430
 RDD ,2017,Q3,General and Accute - Available,638
 RDD ,2017,Q3,General and Accute - Occupied,631
 RDE ,2017,Q3,General and Accute - Available,557
 RDE ,2017,Q3,General and Accute - Occupied,516
 RFS ,2017,Q3,General and Accute - Available,471
 RFS ,2017,Q3,General and Accute - Occupied,420
 RGM ,2017,Q3,General and Accute - Available,226
 RGM ,2017,Q3,General and Accute - Occupied,171
 RGN ,2017,Q3,General and Accute - Available,775
 RGN ,2017,Q3,General and Accute - Occupied,676
 RGP ,2017,Q3,General and Accute - Available,435
 RGP ,2017,Q3,General and Accute - Occupied,363
 RGQ ,2017,Q3,General and Accute - Available,646
 RGQ ,2017,Q3,General and Accute - Occupied,605
 RGR ,2017,Q3,General and Accute - Available,449
 RGR ,2017,Q3,General and Accute - Occupied,359
 RGT ,2017,Q3,General and Accute - Available,933
 RGT ,2017,Q3,General and Accute - Occupied,877
 RHA ,2017,Q3,General and Accute - Available,94
 RHA ,2017,Q3,General and Accute - Occupied,76
 RJC ,2017,Q3,General and Accute - Available,448
 RJC ,2017,Q3,General and Accute - Occupied,404
 RJE ,2017,Q3,General and Accute - Available,1322
 RJE ,2017,Q3,General and Accute - Occupied,1217
 RJF ,2017,Q3,General and Accute - Available,343
 RJF ,2017,Q3,General and Accute - Occupied,311
 RK5 ,2017,Q3,General and Accute - Available,591
 RK5 ,2017,Q3,General and Accute - Occupied,524
 RKB ,2017,Q3,General and Accute - Available,1075
 RKB ,2017,Q3,General and Accute - Occupied,1050
 RL1 ,2017,Q3,General and Accute - Available,154
 RL1 ,2017,Q3,General and Accute - Occupied,125
 RL4 ,2017,Q3,General and Accute - Available,802
 RL4 ,2017,Q3,General and Accute - Occupied,752
 RLQ ,2017,Q3,General and Accute - Available,266
 RLQ ,2017,Q3,General and Accute - Occupied,238
 RLT ,2017,Q3,General and Accute - Available,303
 RLT ,2017,Q3,General and Accute - Occupied,270
 RLY ,2017,Q3,General and Accute - Available,
 RLY ,2017,Q3,General and Accute - Occupied,
 RM1 ,2017,Q3,General and Accute - Available,882
 RM1 ,2017,Q3,General and Accute - Occupied,811
 RMY ,2017,Q3,General and Accute - Available,
 RMY ,2017,Q3,General and Accute - Occupied,
 RNA ,2017,Q3,General and Accute - Available,649
 RNA ,2017,Q3,General and Accute - Occupied,609
 RNQ ,2017,Q3,General and Accute - Available,600
 RNQ ,2017,Q3,General and Accute - Occupied,595
 RNS ,2017,Q3,General and Accute - Available,733
 RNS ,2017,Q3,General and Accute - Occupied,673
 RP1 ,2017,Q3,General and Accute - Available,122
 RP1 ,2017,Q3,General and Accute - Occupied,111
 RP7 ,2017,Q3,General and Accute - Available,
 RP7 ,2017,Q3,General and Accute - Occupied,
 RQ3 ,2017,Q3,General and Accute - Available,261
 RQ3 ,2017,Q3,General and Accute - Occupied,232
 RQ8 ,2017,Q3,General and Accute - Available,512
 RQ8 ,2017,Q3,General and Accute - Occupied,495
 RQW ,2017,Q3,General and Accute - Available,500
 RQW ,2017,Q3,General and Accute - Occupied,453
 RR1 ,2017,Q3,General and Accute - Available,1416
 RR1 ,2017,Q3,General and Accute - Occupied,1397
 RRE ,2017,Q3,General and Accute - Available,
 RRE ,2017,Q3,General and Accute - Occupied,
 RRJ ,2017,Q3,General and Accute - Available,109
 RRJ ,2017,Q3,General and Accute - Occupied,74
 RRK ,2017,Q3,General and Accute - Available,1050
 RRK ,2017,Q3,General and Accute - Occupied,1028
 RT1 ,2017,Q3,General and Accute - Available,67
 RT1 ,2017,Q3,General and Accute - Occupied,61
 RTG ,2017,Q3,General and Accute - Available,1001
 RTG ,2017,Q3,General and Accute - Occupied,900
 RWD ,2017,Q3,General and Accute - Available,930
 RWD ,2017,Q3,General and Accute - Occupied,860
 RWE ,2017,Q3,General and Accute - Available,1520
 RWE ,2017,Q3,General and Accute - Occupied,1333
 RWG ,2017,Q3,General and Accute - Available,674
 RWG ,2017,Q3,General and Accute - Occupied,614
 RWH ,2017,Q3,General and Accute - Available,576
 RWH ,2017,Q3,General and Accute - Occupied,564
 RWP ,2017,Q3,General and Accute - Available,735
 RWP ,2017,Q3,General and Accute - Occupied,673
 RX1 ,2017,Q3,General and Accute - Available,1470
 RX1 ,2017,Q3,General and Accute - Occupied,1317
 RXK ,2017,Q3,General and Accute - Available,646
 RXK ,2017,Q3,General and Accute - Occupied,586
 RXM ,2017,Q3,General and Accute - Available,
 RXM ,2017,Q3,General and Accute - Occupied,
 RXT ,2017,Q3,General and Accute - Available,
 RXT ,2017,Q3,General and Accute - Occupied,
 RXW ,2017,Q3,General and Accute - Available,702
 RXW ,2017,Q3,General and Accute - Occupied,660
 RY3 ,2017,Q3,General and Accute - Available,74
 RY3 ,2017,Q3,General and Accute - Occupied,64
 RY5 ,2017,Q3,General and Accute - Available,16
 RY5 ,2017,Q3,General and Accute - Occupied,15
 RY8 ,2017,Q3,General and Accute - Available,
 RY8 ,2017,Q3,General and Accute - Occupied,
 RYG ,2017,Q3,General and Accute - Available,
 RYG ,2017,Q3,General and Accute - Occupied,
 RYK ,2017,Q3,General and Accute - Available,
 RYK ,2017,Q3,General and Accute - Occupied,
 RYV ,2017,Q3,General and Accute - Available,34
 RYV ,2017,Q3,General and Accute - Occupied,13
 RYW ,2017,Q3,General and Accute - Available,210
 RYW ,2017,Q3,General and Accute - Occupied,189
 TAJ ,2017,Q3,General and Accute - Available,
 TAJ ,2017,Q3,General and Accute - Occupied,
 R1H ,2017,Q3,General and Accute - Available,1555
 R1H ,2017,Q3,General and Accute - Occupied,1434
 R1K ,2017,Q3,General and Accute - Available,1190
 R1K ,2017,Q3,General and Accute - Occupied,1121
 RAL ,2017,Q3,General and Accute - Available,948
 RAL ,2017,Q3,General and Accute - Occupied,882
 RAN ,2017,Q3,General and Accute - Available,154
 RAN ,2017,Q3,General and Accute - Occupied,103
 RAP ,2017,Q3,General and Accute - Available,449
 RAP ,2017,Q3,General and Accute - Occupied,411
 RAS ,2017,Q3,General and Accute - Available,415
 RAS ,2017,Q3,General and Accute - Occupied,391
 RAT ,2017,Q3,General and Accute - Available,148
 RAT ,2017,Q3,General and Accute - Occupied,130
 RAX ,2017,Q3,General and Accute - Available,384
 RAX ,2017,Q3,General and Accute - Occupied,363
 RF4 ,2017,Q3,General and Accute - Available,911
 RF4 ,2017,Q3,General and Accute - Occupied,797
 RJ1 ,2017,Q3,General and Accute - Available,1005
 RJ1 ,2017,Q3,General and Accute - Occupied,872
 RJ2 ,2017,Q3,General and Accute - Available,882
 RJ2 ,2017,Q3,General and Accute - Occupied,826
 RJ6 ,2017,Q3,General and Accute - Available,474
 RJ6 ,2017,Q3,General and Accute - Occupied,448
 RJ7 ,2017,Q3,General and Accute - Available,909
 RJ7 ,2017,Q3,General and Accute - Occupied,852
 RJZ ,2017,Q3,General and Accute - Available,1321
 RJZ ,2017,Q3,General and Accute - Occupied,1237
 RKE ,2017,Q3,General and Accute - Available,280
 RKE ,2017,Q3,General and Accute - Occupied,247
 RKL ,2017,Q3,General and Accute - Available,20
 RKL ,2017,Q3,General and Accute - Occupied,16
 RP4 ,2017,Q3,General and Accute - Available,290
 RP4 ,2017,Q3,General and Accute - Occupied,233
 RP6 ,2017,Q3,General and Accute - Available,8
 RP6 ,2017,Q3,General and Accute - Occupied,6
 RPG ,2017,Q3,General and Accute - Available,
 RPG ,2017,Q3,General and Accute - Occupied,
 RPY ,2017,Q3,General and Accute - Available,190
 RPY ,2017,Q3,General and Accute - Occupied,157
 RQM ,2017,Q3,General and Accute - Available,744
 RQM ,2017,Q3,General and Accute - Occupied,706
 RQX ,2017,Q3,General and Accute - Available,325
 RQX ,2017,Q3,General and Accute - Occupied,266
