ODS,Year,Q,Variable,Value
RJE,2015,Q2,General and Accute - Occupied,1122
RJF,2015,Q2,General and Accute - Available,455
RJF,2015,Q2,General and Accute - Occupied,398
RK5,2015,Q2,General and Accute - Available,610
RK5,2015,Q2,General and Accute - Occupied,555
RKB,2015,Q2,General and Accute - Available,1072
RKB,2015,Q2,General and Accute - Occupied,973
RL1,2015,Q2,General and Accute - Available,176
RL1,2015,Q2,General and Accute - Occupied,134
RL4,2015,Q2,General and Accute - Available,867
RL4,2015,Q2,General and Accute - Occupied,762
RLQ,2015,Q2,General and Accute - Available,222
RLQ,2015,Q2,General and Accute - Occupied,206
RLT,2015,Q2,General and Accute - Available,310
RLT,2015,Q2,General and Accute - Occupied,260
RLU,2015,Q2,General and Accute - Available,25
RLU,2015,Q2,General and Accute - Occupied,10
RLY,2015,Q2,General and Accute - Available,
RLY,2015,Q2,General and Accute - Occupied,
RM1,2015,Q2,General and Accute - Available,1007
RM1,2015,Q2,General and Accute - Occupied,907
RMY,2015,Q2,General and Accute - Available,
RMY,2015,Q2,General and Accute - Occupied,
RNA,2015,Q2,General and Accute - Available,725
RNA,2015,Q2,General and Accute - Occupied,568
RNQ,2015,Q2,General and Accute - Available,503
RNQ,2015,Q2,General and Accute - Occupied,498
RNS,2015,Q2,General and Accute - Available,678
RNS,2015,Q2,General and Accute - Occupied,609
RP1,2015,Q2,General and Accute - Available,124
RP1,2015,Q2,General and Accute - Occupied,118
RP7,2015,Q2,General and Accute - Available,
RP7,2015,Q2,General and Accute - Occupied,
RQ3,2015,Q2,General and Accute - Available,210
RQ3,2015,Q2,General and Accute - Occupied,201
RQ8,2015,Q2,General and Accute - Available,530
RQ8,2015,Q2,General and Accute - Occupied,471
RQQ,2015,Q2,General and Accute - Available,193
RQQ,2015,Q2,General and Accute - Occupied,154
RQW,2015,Q2,General and Accute - Available,428
RQW,2015,Q2,General and Accute - Occupied,403
RR1,2015,Q2,General and Accute - Available,1263
RR1,2015,Q2,General and Accute - Occupied,1122
RRD,2015,Q2,General and Accute - Available,
RRD,2015,Q2,General and Accute - Occupied,
RRE,2015,Q2,General and Accute - Available,
RRE,2015,Q2,General and Accute - Occupied,
RRJ,2015,Q2,General and Accute - Available,105
RRJ,2015,Q2,General and Accute - Occupied,85
RRK,2015,Q2,General and Accute - Available,1056
RRK,2015,Q2,General and Accute - Occupied,1016
RT1,2015,Q2,General and Accute - Available,60
RT1,2015,Q2,General and Accute - Occupied,53
RTG,2015,Q2,General and Accute - Available,1003
RTG,2015,Q2,General and Accute - Occupied,863
RWD,2015,Q2,General and Accute - Available,1220
RWD,2015,Q2,General and Accute - Occupied,1083
RWE,2015,Q2,General and Accute - Available,1477
RWE,2015,Q2,General and Accute - Occupied,1258
RWG,2015,Q2,General and Accute - Available,675
RWG,2015,Q2,General and Accute - Occupied,584
RWH,2015,Q2,General and Accute - Available,658
RWH,2015,Q2,General and Accute - Occupied,531
RWN,2015,Q2,General and Accute - Available,73
RWN,2015,Q2,General and Accute - Occupied,68
RWP,2015,Q2,General and Accute - Available,774
RWP,2015,Q2,General and Accute - Occupied,685
RX1,2015,Q2,General and Accute - Available,1539
RX1,2015,Q2,General and Accute - Occupied,1283
RXK,2015,Q2,General and Accute - Available,729
RXK,2015,Q2,General and Accute - Occupied,550
RXM,2015,Q2,General and Accute - Available,
RXM,2015,Q2,General and Accute - Occupied,
RXT,2015,Q2,General and Accute - Available,
RXT,2015,Q2,General and Accute - Occupied,
RXW,2015,Q2,General and Accute - Available,699
RXW,2015,Q2,General and Accute - Occupied,604
RY3,2015,Q2,General and Accute - Available,75
RY3,2015,Q2,General and Accute - Occupied,70
RY5,2015,Q2,General and Accute - Available,60
RY5,2015,Q2,General and Accute - Occupied,49
RY8,2015,Q2,General and Accute - Available,
RY8,2015,Q2,General and Accute - Occupied,
RYG,2015,Q2,General and Accute - Available,
RYG,2015,Q2,General and Accute - Occupied,
RYK,2015,Q2,General and Accute - Available,
RYK,2015,Q2,General and Accute - Occupied,
RYV,2015,Q2,General and Accute - Available,39
RYV,2015,Q2,General and Accute - Occupied,14
RYW,2015,Q2,General and Accute - Available,239
RYW,2015,Q2,General and Accute - Occupied,221
TAJ,2015,Q2,General and Accute - Available,
TAJ,2015,Q2,General and Accute - Occupied,
R1H,2015,Q2,General and Accute - Available,1594
R1H,2015,Q2,General and Accute - Occupied,1539
R1K,2015,Q2,General and Accute - Available,1067
R1K,2015,Q2,General and Accute - Occupied,971
RAL,2015,Q2,General and Accute - Available,944
RAL,2015,Q2,General and Accute - Occupied,809
RAN,2015,Q2,General and Accute - Available,177
RAN,2015,Q2,General and Accute - Occupied,117
RAP,2015,Q2,General and Accute - Available,441
RAP,2015,Q2,General and Accute - Occupied,401
RAS,2015,Q2,General and Accute - Available,427
RAS,2015,Q2,General and Accute - Occupied,373
RAT,2015,Q2,General and Accute - Available,180
RAT,2015,Q2,General and Accute - Occupied,147
RAX,2015,Q2,General and Accute - Available,406
RAX,2015,Q2,General and Accute - Occupied,350
RF4,2015,Q2,General and Accute - Available,889
RF4,2015,Q2,General and Accute - Occupied,802
RJ1,2015,Q2,General and Accute - Available,1011
RJ1,2015,Q2,General and Accute - Occupied,840
RJ2,2015,Q2,General and Accute - Available,908
RJ2,2015,Q2,General and Accute - Occupied,861
RJ6,2015,Q2,General and Accute - Available,445
RJ6,2015,Q2,General and Accute - Occupied,425
RJ7,2015,Q2,General and Accute - Available,873
RJ7,2015,Q2,General and Accute - Occupied,838
RJZ,2015,Q2,General and Accute - Available,1247
RJZ,2015,Q2,General and Accute - Occupied,1136
RKE,2015,Q2,General and Accute - Available,255
RKE,2015,Q2,General and Accute - Occupied,214
RKL,2015,Q2,General and Accute - Available,
RKL,2015,Q2,General and Accute - Occupied,
RP4,2015,Q2,General and Accute - Available,254
RP4,2015,Q2,General and Accute - Occupied,219
RP6,2015,Q2,General and Accute - Available,8
RP6,2015,Q2,General and Accute - Occupied,7
RPG,2015,Q2,General and Accute - Available,
RPG,2015,Q2,General and Accute - Occupied,
RPY,2015,Q2,General and Accute - Available,185
RPY,2015,Q2,General and Accute - Occupied,154
RQM,2015,Q2,General and Accute - Available,695
RQM,2015,Q2,General and Accute - Occupied,626
RQX,2015,Q2,General and Accute - Available,367
RQX,2015,Q2,General and Accute - Occupied,302
RQY,2015,Q2,General and Accute - Available,
RQY,2015,Q2,General and Accute - Occupied,
RRP,2015,Q2,General and Accute - Available,
RRP,2015,Q2,General and Accute - Occupied,
RRV,2015,Q2,General and Accute - Available,824
RRV,2015,Q2,General and Accute - Occupied,628
RT3,2015,Q2,General and Accute - Available,390
RT3,2015,Q2,General and Accute - Occupied,322
RV3,2015,Q2,General and Accute - Available,73
RV3,2015,Q2,General and Accute - Occupied,66
RVR,2015,Q2,General and Accute - Available,774
RVR,2015,Q2,General and Accute - Occupied,640
RWK,2015,Q2,General and Accute - Available,51
RWK,2015,Q2,General and Accute - Occupied,32
RYJ,2015,Q2,General and Accute - Available,1040
RYJ,2015,Q2,General and Accute - Occupied,861
RYX,2015,Q2,General and Accute - Available,215
RYX,2015,Q2,General and Accute - Occupied,140
TAF,2015,Q2,General and Accute - Available,
TAF,2015,Q2,General and Accute - Occupied,
R1C,2015,Q2,General and Accute - Available,57
R1C,2015,Q2,General and Accute - Occupied,52
R1F,2015,Q2,General and Accute - Available,269
R1F,2015,Q2,General and Accute - Occupied,204
R1J,2015,Q2,General and Accute - Available,36
R1J,2015,Q2,General and Accute - Occupied,36
RA2,2015,Q2,General and Accute - Available,456
RA2,2015,Q2,General and Accute - Occupied,334
RA3,2015,Q2,General and Accute - Available,250
RA3,2015,Q2,General and Accute - Occupied,236
RA4,2015,Q2,General and Accute - Available,326
RA4,2015,Q2,General and Accute - Occupied,273
RA7,2015,Q2,General and Accute - Available,707
RA7,2015,Q2,General and Accute - Occupied,638
RA9,2015,Q2,General and Accute - Available,394
RA9,2015,Q2,General and Accute - Occupied,319
RBA,2015,Q2,General and Accute - Available,510
RBA,2015,Q2,General and Accute - Occupied,371
RBD,2015,Q2,General and Accute - Available,281
RBD,2015,Q2,General and Accute - Occupied,268
RBZ,2015,Q2,General and Accute - Available,311
RBZ,2015,Q2,General and Accute - Occupied,277
RD1,2015,Q2,General and Accute - Available,629
RD1,2015,Q2,General and Accute - Occupied,569
RD3,2015,Q2,General and Accute - Available,517
RD3,2015,Q2,General and Accute - Occupied,446
RDR,2015,Q2,General and Accute - Available,122
RDR,2015,Q2,General and Accute - Occupied,115
RDU,2015,Q2,General and Accute - Available,1224
RDU,2015,Q2,General and Accute - Occupied,1115
RDY,2015,Q2,General and Accute - Available,
RDY,2015,Q2,General and Accute - Occupied,
RDZ,2015,Q2,General and Accute - Available,576
RDZ,2015,Q2,General and Accute - Occupied,535
REF,2015,Q2,General and Accute - Available,696
REF,2015,Q2,General and Accute - Occupied,598
RH5,2015,Q2,General and Accute - Available,240
RH5,2015,Q2,General and Accute - Occupied,214
RH8,2015,Q2,General and Accute - Available,757
RH8,2015,Q2,General and Accute - Occupied,654
RHM,2015,Q2,General and Accute - Available,1082
RHM,2015,Q2,General and Accute - Occupied,989
RHU,2015,Q2,General and Accute - Available,992
RHU,2015,Q2,General and Accute - Occupied,912
RHW,2015,Q2,General and Accute - Available,646
RHW,2015,Q2,General and Accute - Occupied,539
RJ8,2015,Q2,General and Accute - Available,
RJ8,2015,Q2,General and Accute - Occupied,
RK9,2015,Q2,General and Accute - Available,858
RK9,2015,Q2,General and Accute - Occupied,779
RN3,2015,Q2,General and Accute - Available,564
RN3,2015,Q2,General and Accute - Occupied,535
RN5,2015,Q2,General and Accute - Available,860
RN5,2015,Q2,General and Accute - Occupied,668
RN7,2015,Q2,General and Accute - Available,474
RN7,2015,Q2,General and Accute - Occupied,462
RNU,2015,Q2,General and Accute - Available,95
RNU,2015,Q2,General and Accute - Occupied,86
RNZ,2015,Q2,General and Accute - Available,451
RNZ,2015,Q2,General and Accute - Occupied,388
RPA,2015,Q2,General and Accute - Available,553
RPA,2015,Q2,General and Accute - Occupied,552
RPC,2015,Q2,General and Accute - Available,63
RPC,2015,Q2,General and Accute - Occupied,39
RTE,2015,Q2,General and Accute - Available,913
RTE,2015,Q2,General and Accute - Occupied,835
RTH,2015,Q2,General and Accute - Available,1222
RTH,2015,Q2,General and Accute - Occupied,1069
RTK,2015,Q2,General and Accute - Available,484
RTK,2015,Q2,General and Accute - Occupied,419
RTP,2015,Q2,General and Accute - Available,626
RTP,2015,Q2,General and Accute - Occupied,560
RTQ,2015,Q2,General and Accute - Available,
RTQ,2015,Q2,General and Accute - Occupied,
RVJ,2015,Q2,General and Accute - Available,834
RVJ,2015,Q2,General and Accute - Occupied,804
RVN,2015,Q2,General and Accute - Available,
RVN,2015,Q2,General and Accute - Occupied,
RVV,2015,Q2,General and Accute - Available,985
RVV,2015,Q2,General and Accute - Occupied,838
RW1,2015,Q2,General and Accute - Available,58
RW1,2015,Q2,General and Accute - Occupied,54
RWF,2015,Q2,General and Accute - Available,681
RWF,2015,Q2,General and Accute - Occupied,632
RWV,2015,Q2,General and Accute - Available,
RWV,2015,Q2,General and Accute - Occupied,
RWX,2015,Q2,General and Accute - Available,46
RWX,2015,Q2,General and Accute - Occupied,35
RX2,2015,Q2,General and Accute - Available,
RX2,2015,Q2,General and Accute - Occupied,
RXC,2015,Q2,General and Accute - Available,734
RXC,2015,Q2,General and Accute - Occupied,587
RXH,2015,Q2,General and Accute - Available,809
RXH,2015,Q2,General and Accute - Occupied,721
RXQ,2015,Q2,General and Accute - Available,707
RXQ,2015,Q2,General and Accute - Occupied,632
RXX,2015,Q2,General and Accute - Available,
RXX,2015,Q2,General and Accute - Occupied,
RXY,2015,Q2,General and Accute - Available,8
RXY,2015,Q2,General and Accute - Occupied,6
RYR,2015,Q2,General and Accute - Available,830
RYR,2015,Q2,General and Accute - Occupied,811
RAE,2015,Q3,General and Accute - Available,645
RAE,2015,Q3,General and Accute - Occupied,479
RBL,2015,Q3,General and Accute - Available,733
RBL,2015,Q3,General and Accute - Occupied,617
RBN,2015,Q3,General and Accute - Available,659
RBN,2015,Q3,General and Accute - Occupied,630
RBQ,2015,Q3,General and Accute - Available,155
RBQ,2015,Q3,General and Accute - Occupied,123
RBS,2015,Q3,General and Accute - Available,286
RBS,2015,Q3,General and Accute - Occupied,121
RBT,2015,Q3,General and Accute - Available,546
RBT,2015,Q3,General and Accute - Occupied,514
RBV,2015,Q3,General and Accute - Available,178
RBV,2015,Q3,General and Accute - Occupied,145
RCB,2015,Q3,General and Accute - Available,970
RCB,2015,Q3,General and Accute - Occupied,915
RCD,2015,Q3,General and Accute - Available,316
RCD,2015,Q3,General and Accute - Occupied,262
RCF,2015,Q3,General and Accute - Available,332
RCF,2015,Q3,General and Accute - Occupied,286
RCU,2015,Q3,General and Accute - Available,137
RCU,2015,Q3,General and Accute - Occupied,97
RE9,2015,Q3,General and Accute - Available,312
RE9,2015,Q3,General and Accute - Occupied,291
REM,2015,Q3,General and Accute - Available,658
REM,2015,Q3,General and Accute - Occupied,654
REN,2015,Q3,General and Accute - Available,69
REN,2015,Q3,General and Accute - Occupied,49
REP,2015,Q3,General and Accute - Available,33
REP,2015,Q3,General and Accute - Occupied,19
RET,2015,Q3,General and Accute - Available,158
RET,2015,Q3,General and Accute - Occupied,140
RFF,2015,Q3,General and Accute - Available,364
RFF,2015,Q3,General and Accute - Occupied,317
RFR,2015,Q3,General and Accute - Available,416
RFR,2015,Q3,General and Accute - Occupied,392
RGD,2015,Q3,General and Accute - Available,
RGD,2015,Q3,General and Accute - Occupied,
RHQ,2015,Q3,General and Accute - Available,1556
RHQ,2015,Q3,General and Accute - Occupied,1354
RJL,2015,Q3,General and Accute - Available,762
RJL,2015,Q3,General and Accute - Occupied,653
RJN,2015,Q3,General and Accute - Available,336
RJN,2015,Q3,General and Accute - Occupied,297
RJR,2015,Q3,General and Accute - Available,494
RJR,2015,Q3,General and Accute - Occupied,490
RJX,2015,Q3,General and Accute - Available,
RJX,2015,Q3,General and Accute - Occupied,
RLN,2015,Q3,General and Accute - Available,729
RLN,2015,Q3,General and Accute - Occupied,551
RM2,2015,Q3,General and Accute - Available,722
RM2,2015,Q3,General and Accute - Occupied,653
RM3,2015,Q3,General and Accute - Available,705
RM3,2015,Q3,General and Accute - Occupied,634
RMC,2015,Q3,General and Accute - Available,603
RMC,2015,Q3,General and Accute - Occupied,504
RMP,2015,Q3,General and Accute - Available,451
RMP,2015,Q3,General and Accute - Occupied,414
RNL,2015,Q3,General and Accute - Available,568
RNL,2015,Q3,General and Accute - Occupied,505
RNN,2015,Q3,General and Accute - Available,
RNN,2015,Q3,General and Accute - Occupied,
RP5,2015,Q3,General and Accute - Available,896
RP5,2015,Q3,General and Accute - Occupied,751
RQ6,2015,Q3,General and Accute - Available,770
RQ6,2015,Q3,General and Accute - Occupied,718
RR7,2015,Q3,General and Accute - Available,450
RR7,2015,Q3,General and Accute - Occupied,442
RR8,2015,Q3,General and Accute - Available,1652
RR8,2015,Q3,General and Accute - Occupied,1524
RRF,2015,Q3,General and Accute - Available,467
RRF,2015,Q3,General and Accute - Occupied,391
RT2,2015,Q3,General and Accute - Available,
RT2,2015,Q3,General and Accute - Occupied,
RTD,2015,Q3,General and Accute - Available,1466
RTD,2015,Q3,General and Accute - Occupied,1265
RTF,2015,Q3,General and Accute - Available,918
RTF,2015,Q3,General and Accute - Occupied,737
RTR,2015,Q3,General and Accute - Available,928
RTR,2015,Q3,General and Accute - Occupied,796
RTV,2015,Q3,General and Accute - Available,
RTV,2015,Q3,General and Accute - Occupied,
RTX,2015,Q3,General and Accute - Available,703
RTX,2015,Q3,General and Accute - Occupied,589
RV9,2015,Q3,General and Accute - Available,
RV9,2015,Q3,General and Accute - Occupied,
RVW,2015,Q3,General and Accute - Available,606
RVW,2015,Q3,General and Accute - Occupied,563
RVY,2015,Q3,General and Accute - Available,449
RVY,2015,Q3,General and Accute - Occupied,351
RW3,2015,Q3,General and Accute - Available,1125
RW3,2015,Q3,General and Accute - Occupied,1014
RW4,2015,Q3,General and Accute - Available,
RW4,2015,Q3,General and Accute - Occupied,
RW5,2015,Q3,General and Accute - Available,
RW5,2015,Q3,General and Accute - Occupied,
RW6,2015,Q3,General and Accute - Available,1157
RW6,2015,Q3,General and Accute - Occupied,1019
RWA,2015,Q3,General and Accute - Available,952
RWA,2015,Q3,General and Accute - Occupied,919
RWJ,2015,Q3,General and Accute - Available,709
RWJ,2015,Q3,General and Accute - Occupied,607
RWW,2015,Q3,General and Accute - Available,555
RWW,2015,Q3,General and Accute - Occupied,488
RWY,2015,Q3,General and Accute - Available,734
RWY,2015,Q3,General and Accute - Occupied,652
RX3,2015,Q3,General and Accute - Available,
RX3,2015,Q3,General and Accute - Occupied,
RX4,2015,Q3,General and Accute - Available,53
RX4,2015,Q3,General and Accute - Occupied,49
RXA,2015,Q3,General and Accute - Available,
RXA,2015,Q3,General and Accute - Occupied,
RXE,2015,Q3,General and Accute - Available,62
RXE,2015,Q3,General and Accute - Occupied,46
RXF,2015,Q3,General and Accute - Available,935
RXF,2015,Q3,General and Accute - Occupied,832
RXG,2015,Q3,General and Accute - Available,76
RXG,2015,Q3,General and Accute - Occupied,62
RXL,2015,Q3,General and Accute - Available,779
RXL,2015,Q3,General and Accute - Occupied,697
RXN,2015,Q3,General and Accute - Available,834
RXN,2015,Q3,General and Accute - Occupied,795
RXP,2015,Q3,General and Accute - Available,935
RXP,2015,Q3,General and Accute - Occupied,796
RXR,2015,Q3,General and Accute - Available,880
RXR,2015,Q3,General and Accute - Occupied,794
RY6,2015,Q3,General and Accute - Available,35
RY6,2015,Q3,General and Accute - Occupied,31
TAD,2015,Q3,General and Accute - Available,
TAD,2015,Q3,General and Accute - Occupied,
TAE,2015,Q3,General and Accute - Available,
TAE,2015,Q3,General and Accute - Occupied,
TAH,2015,Q3,General and Accute - Available,
TAH,2015,Q3,General and Accute - Occupied,
R1A,2015,Q3,General and Accute - Available,49
R1A,2015,Q3,General and Accute - Occupied,34
R1E,2015,Q3,General and Accute - Available,279
R1E,2015,Q3,General and Accute - Occupied,268
RAJ,2015,Q3,General and Accute - Available,533
RAJ,2015,Q3,General and Accute - Occupied,461
RBK,2015,Q3,General and Accute - Available,481
RBK,2015,Q3,General and Accute - Occupied,445
RC1,2015,Q3,General and Accute - Available,353
RC1,2015,Q3,General and Accute - Occupied,345
RC9,2015,Q3,General and Accute - Available,575
RC9,2015,Q3,General and Accute - Occupied,523
RCX,2015,Q3,General and Accute - Available,421
RCX,2015,Q3,General and Accute - Occupied,377
RD8,2015,Q3,General and Accute - Available,434
RD8,2015,Q3,General and Accute - Occupied,420
RDD,2015,Q3,General and Accute - Available,628
RDD,2015,Q3,General and Accute - Occupied,616
RDE,2015,Q3,General and Accute - Available,550
RDE,2015,Q3,General and Accute - Occupied,500
RFS,2015,Q3,General and Accute - Available,488
RFS,2015,Q3,General and Accute - Occupied,434
RGM,2015,Q3,General and Accute - Available,235
RGM,2015,Q3,General and Accute - Occupied,176
RGN,2015,Q3,General and Accute - Available,559
RGN,2015,Q3,General and Accute - Occupied,494
RGP,2015,Q3,General and Accute - Available,397
RGP,2015,Q3,General and Accute - Occupied,338
RGQ,2015,Q3,General and Accute - Available,570
RGQ,2015,Q3,General and Accute - Occupied,447
RGR,2015,Q3,General and Accute - Available,449
RGR,2015,Q3,General and Accute - Occupied,354
RGT,2015,Q3,General and Accute - Available,969
RGT,2015,Q3,General and Accute - Occupied,808
RHA,2015,Q3,General and Accute - Available,84
RHA,2015,Q3,General and Accute - Occupied,73
RJC,2015,Q3,General and Accute - Available,438
RJC,2015,Q3,General and Accute - Occupied,388
RJE,2015,Q3,General and Accute - Available,1303
RJE,2015,Q3,General and Accute - Occupied,1156
RJF,2015,Q3,General and Accute - Available,461
RJF,2015,Q3,General and Accute - Occupied,413
RK5,2015,Q3,General and Accute - Available,625
RK5,2015,Q3,General and Accute - Occupied,542
RKB,2015,Q3,General and Accute - Available,1076
RKB,2015,Q3,General and Accute - Occupied,1046
RL1,2015,Q3,General and Accute - Available,167
RL1,2015,Q3,General and Accute - Occupied,128
RL4,2015,Q3,General and Accute - Available,862
RL4,2015,Q3,General and Accute - Occupied,765
RLQ,2015,Q3,General and Accute - Available,222
RLQ,2015,Q3,General and Accute - Occupied,215
RLT,2015,Q3,General and Accute - Available,311
RLT,2015,Q3,General and Accute - Occupied,271
RLU,2015,Q3,General and Accute - Available,25
RLU,2015,Q3,General and Accute - Occupied,10
RLY,2015,Q3,General and Accute - Available,
RLY,2015,Q3,General and Accute - Occupied,
RM1,2015,Q3,General and Accute - Available,1000
RM1,2015,Q3,General and Accute - Occupied,919
RMY,2015,Q3,General and Accute - Available,
RMY,2015,Q3,General and Accute - Occupied,
RNA,2015,Q3,General and Accute - Available,723
RNA,2015,Q3,General and Accute - Occupied,610
RNQ,2015,Q3,General and Accute - Available,511
RNQ,2015,Q3,General and Accute - Occupied,503
RNS,2015,Q3,General and Accute - Available,690
RNS,2015,Q3,General and Accute - Occupied,635
RP1,2015,Q3,General and Accute - Available,124
RP1,2015,Q3,General and Accute - Occupied,119
RP7,2015,Q3,General and Accute - Available,
RP7,2015,Q3,General and Accute - Occupied,
RQ3,2015,Q3,General and Accute - Available,226
RQ3,2015,Q3,General and Accute - Occupied,222
RQ8,2015,Q3,General and Accute - Available,527
RQ8,2015,Q3,General and Accute - Occupied,467
RQQ,2015,Q3,General and Accute - Available,193
RQQ,2015,Q3,General and Accute - Occupied,159
RQW,2015,Q3,General and Accute - Available,416
RQW,2015,Q3,General and Accute - Occupied,399
RR1,2015,Q3,General and Accute - Available,1240
RR1,2015,Q3,General and Accute - Occupied,1162
RRD,2015,Q3,General and Accute - Available,
RRD,2015,Q3,General and Accute - Occupied,
RRE,2015,Q3,General and Accute - Available,
RRE,2015,Q3,General and Accute - Occupied,
RRJ,2015,Q3,General and Accute - Available,106
RRJ,2015,Q3,General and Accute - Occupied,87
RRK,2015,Q3,General and Accute - Available,1056
RRK,2015,Q3,General and Accute - Occupied,1029
RT1,2015,Q3,General and Accute - Available,56
RT1,2015,Q3,General and Accute - Occupied,47
RTG,2015,Q3,General and Accute - Available,993
RTG,2015,Q3,General and Accute - Occupied,925
RWD,2015,Q3,General and Accute - Available,1001
RWD,2015,Q3,General and Accute - Occupied,884
RWE,2015,Q3,General and Accute - Available,1484
RWE,2015,Q3,General and Accute - Occupied,1301
RWG,2015,Q3,General and Accute - Available,689
RWG,2015,Q3,General and Accute - Occupied,604
RWH,2015,Q3,General and Accute - Available,653
RWH,2015,Q3,General and Accute - Occupied,550
RWN,2015,Q3,General and Accute - Available,74
RWN,2015,Q3,General and Accute - Occupied,68
RWP,2015,Q3,General and Accute - Available,773
RWP,2015,Q3,General and Accute - Occupied,690
RX1,2015,Q3,General and Accute - Available,1524
RX1,2015,Q3,General and Accute - Occupied,1321
RXK,2015,Q3,General and Accute - Available,699
RXK,2015,Q3,General and Accute - Occupied,589
RXM,2015,Q3,General and Accute - Available,
RXM,2015,Q3,General and Accute - Occupied,
RXT,2015,Q3,General and Accute - Available,
RXT,2015,Q3,General and Accute - Occupied,
RXW,2015,Q3,General and Accute - Available,711
RXW,2015,Q3,General and Accute - Occupied,642
RY3,2015,Q3,General and Accute - Available,74
RY3,2015,Q3,General and Accute - Occupied,69
RY5,2015,Q3,General and Accute - Available,60
RY5,2015,Q3,General and Accute - Occupied,49
RY8,2015,Q3,General and Accute - Available,
RY8,2015,Q3,General and Accute - Occupied,
RYG,2015,Q3,General and Accute - Available,
RYG,2015,Q3,General and Accute - Occupied,
RYK,2015,Q3,General and Accute - Available,
RYK,2015,Q3,General and Accute - Occupied,
RYV,2015,Q3,General and Accute - Available,34
RYV,2015,Q3,General and Accute - Occupied,13
RYW,2015,Q3,General and Accute - Available,231
RYW,2015,Q3,General and Accute - Occupied,221
TAJ,2015,Q3,General and Accute - Available,
TAJ,2015,Q3,General and Accute - Occupied,
R1H,2015,Q3,General and Accute - Available,1623
R1H,2015,Q3,General and Accute - Occupied,1561
R1K,2015,Q3,General and Accute - Available,1115
R1K,2015,Q3,General and Accute - Occupied,1018
RAL,2015,Q3,General and Accute - Available,926
RAL,2015,Q3,General and Accute - Occupied,814
RAN,2015,Q3,General and Accute - Available,173
RAN,2015,Q3,General and Accute - Occupied,118
RAP,2015,Q3,General and Accute - Available,449
RAP,2015,Q3,General and Accute - Occupied,415
RAS,2015,Q3,General and Accute - Available,428
RAS,2015,Q3,General and Accute - Occupied,382
RAT,2015,Q3,General and Accute - Available,176
RAT,2015,Q3,General and Accute - Occupied,151
RAX,2015,Q3,General and Accute - Available,406
RAX,2015,Q3,General and Accute - Occupied,367
RF4,2015,Q3,General and Accute - Available,909
RF4,2015,Q3,General and Accute - Occupied,796
RJ1,2015,Q3,General and Accute - Available,1002
RJ1,2015,Q3,General and Accute - Occupied,850
RJ2,2015,Q3,General and Accute - Available,888
RJ2,2015,Q3,General and Accute - Occupied,818
RJ6,2015,Q3,General and Accute - Available,438
RJ6,2015,Q3,General and Accute - Occupied,422
RJ7,2015,Q3,General and Accute - Available,875
RJ7,2015,Q3,General and Accute - Occupied,859
RJZ,2015,Q3,General and Accute - Available,1219
RJZ,2015,Q3,General and Accute - Occupied,1138
RKE,2015,Q3,General and Accute - Available,262
RKE,2015,Q3,General and Accute - Occupied,235
RKL,2015,Q3,General and Accute - Available,20
RKL,2015,Q3,General and Accute - Occupied,12
RP4,2015,Q3,General and Accute - Available,262
RP4,2015,Q3,General and Accute - Occupied,225
RP6,2015,Q3,General and Accute - Available,8
RP6,2015,Q3,General and Accute - Occupied,6
RPG,2015,Q3,General and Accute - Available,
RPG,2015,Q3,General and Accute - Occupied,
RPY,2015,Q3,General and Accute - Available,184
RPY,2015,Q3,General and Accute - Occupied,152
RQM,2015,Q3,General and Accute - Available,688
RQM,2015,Q3,General and Accute - Occupied,661
RQX,2015,Q3,General and Accute - Available,371
RQX,2015,Q3,General and Accute - Occupied,295
RQY,2015,Q3,General and Accute - Available,
RQY,2015,Q3,General and Accute - Occupied,
RRP,2015,Q3,General and Accute - Available,
RRP,2015,Q3,General and Accute - Occupied,
RRV,2015,Q3,General and Accute - Available,809
RRV,2015,Q3,General and Accute - Occupied,630
RT3,2015,Q3,General and Accute - Available,413
RT3,2015,Q3,General and Accute - Occupied,332
RV3,2015,Q3,General and Accute - Available,72
RV3,2015,Q3,General and Accute - Occupied,67
RVR,2015,Q3,General and Accute - Available,788
RVR,2015,Q3,General and Accute - Occupied,682
RWK,2015,Q3,General and Accute - Available,51
RWK,2015,Q3,General and Accute - Occupied,28
RYJ,2015,Q3,General and Accute - Available,1047
RYJ,2015,Q3,General and Accute - Occupied,857
RYX,2015,Q3,General and Accute - Available,101
RYX,2015,Q3,General and Accute - Occupied,85
TAF,2015,Q3,General and Accute - Available,
TAF,2015,Q3,General and Accute - Occupied,
R1C,2015,Q3,General and Accute - Available,57
R1C,2015,Q3,General and Accute - Occupied,51
R1F,2015,Q3,General and Accute - Available,261
R1F,2015,Q3,General and Accute - Occupied,235
R1J,2015,Q3,General and Accute - Available,
R1J,2015,Q3,General and Accute - Occupied,
RA2,2015,Q3,General and Accute - Available,446
RA2,2015,Q3,General and Accute - Occupied,344
RA3,2015,Q3,General and Accute - Available,226
RA3,2015,Q3,General and Accute - Occupied,214
RA4,2015,Q3,General and Accute - Available,326
RA4,2015,Q3,General and Accute - Occupied,295
RA7,2015,Q3,General and Accute - Available,718
RA7,2015,Q3,General and Accute - Occupied,584
RA9,2015,Q3,General and Accute - Available,401
RA9,2015,Q3,General and Accute - Occupied,338
RBA,2015,Q3,General and Accute - Available,404
